label,text,coarse_label
1,"But despite political assassinations, flaringreligious extremism, and deep- seated economic problems,the country has movedto solidify a new civil and democratic political system",0
1,The contrast with the Egyptian post-revolutionary leadership couldn't be clearer,0
1,There are many structural reasonswhyTunisia has progressed politicallywhileEgypt has seemingly returned to its pharaonic roots(asmany commentators liketo describe its penchant for authoritarian leaders),0
1,"The most prominent are the exponentially greater power of the Egyptian military vis-a-vis its North African counterpart and its far larger, and poorer, population",0
1,"But I would arguethat the centrality, at least politically, of human rights to the national discourse has been one of the unheralded heroes of the post- revolutionary period",0
1,Just compare Tunisia and its president with the situation in Egypt,0
5,"Abdel Basset Hassan, head of the Arab Institute for Human Rights in Tunis and a long-time resident of Cairo, explained to mewhenwe met in September,human rights are clearly being institutionalised to a strong degree",2
1,The problem isthat human rights is a frail political discourse,0
1,"Whetherin the most ""advanced"" democracies like the United States and UK, or developing countries like Egypt and Tunisia,it's easily swept aside by appeals to core national and/or religious identities and the creation of threats",0
1,whose defeatinevitably requireswatering down the protections afforded to all citizens,0
1,"More broadly, human rights exists in a contradictory political framework",0
1,"In most societies they both require revolutionary changeto be fully implementedand yet are routinely violated in revolutionary situationswhereone form of power is, more or less violently,overpowering and superseding another",0
1,"Asrevolutions from Iran to Cuba have shown,its all too easy for revolutions fought in the name of human rights, justice and dignityto themselves produce violent and repressive systems",0
1,human rights is intimately tied to a notion of individual personhoodthat can all too easily be hijacked to a kind of market fundamentalist liberalism,0
1,"in which broad political freedom masks incredibly deep and destruction inequalities, exploitation, and repression - whether of colonised peoples ""outremer""or ofworking classes at home",0
1," for anyonewho's experienced the Egyptian and Tunisian revolutions in action,the power and importance of human rights is undeniable",0
1,"It remains one of the most radical concepts of the modern era; first,becauseit demandsrecognising othersasinherently equalto oneself regardless of their differences- ethnic, racial, gender, religion, class, or nation",0
1, they demand strict limitation on state power,0
1,"which is inherentlyand,unlesschecked,normatively abusive of citizens",0
1,And this iswherethe situation in Tunisia remains perilous despite the smooth parliamentary and presidential elections of the last two months,0
1,Marzouki's Congress for the Republic party represents a poorer and more traditional (and southern) component of Tunisian society,0
1,"Essebsi's Nida Tounes Party is not merely tied to the old regime, but to the international financial intereststo which it was beholden",0
1," the main threat in Tunisia today, in this regard, is not a religious-secular divide but left-neoliberal, with the two powerful parties working togetherto suppress all opposition toonce again makingTunisia the Arab world's ""poster child"" for a ""broken down""neoliberal reform model",0
1,which has always produced- and masked - the desperate inequalitiesthat led to the revolution against Ben Ali in the first place,0
1,"For decades, neoliberalism has produced the same results most everywhereit has been implemented: aggregate growth that mask growing inequality, increasing corruption, crime, environmental degradation and repression",0
1,"The only check on such policies would be a strong and united left (the opposite of the present situation, by some accounts) centred broadly on labour rights, a fair distribution of wealth and resources and fighting against the corruptionthat fatally weakened the previous state",0
1,"But one of the signature strengths of neoliberal ideologies, from Kansas to Cairo, isprecisely how efficientlythey motivatepeople to support leaders and policiesthat are manifestly against their economic interests",0
1,A Nida Tounes-Nahda alignment would provide a powerful ideological and political cover forretrenching the policiesthat brought Tunisia to the brink of revolution,0
1,", there are more positive countervailing forces at work in Tunisthat are cause for long-term hope",0
0,"This process is exemplified by the establishment of Dar Essaida, or Saida House, a human rights centre located in and emerging from the local community in one of Tunis' poorest quarters",2
5,"AsHassan explained,encouraging the poor and working classto(re)define the political and cultural discourses of human rights in waysthat reflect their struggles and desiresmarks an important moment in the evolution of human rights practice",2
5,"""It'saboutimplementing a complete vision,andasimportant,getting it out to the widest public,""Hassan declared",2
5,"""This is the only wayto strengthen advances in areas such as women's rights or constitutional reforms",2
5,the culture is harderto change,2
5,"you can't just root out all the networks of the former mafia state in one year, or even ten",2
5,It's a long process,2
5,"it's not fruitfulto use the angle of 'better or worse'to judge it now.""",2
1,Earlier Star Wars movies are noted for dramatic Middle East locations,0
1,they contained some rather unpleasant regional cliches,0
1,"With Abu Dhabi locations taking centre stage in the latest trailer, can we expect fairer treatment for the region?",0
1,you were stuck out in the far reaches of the solar system,0
1,you'll have noticedthat the biggest cinema event of 2014 was released over the Thanksgiving weekend,0
1,What'ssurprisingisthat it was just one and a half minutes long,0
1,The buzz on the internet surrounding the new Star Wars trailer is showingthat the franchise is assuredly a forceto outmatch cat videos or even Kim Kardashian,0
