label,text,coarse_label
5,"The ad campaign reads: ""From Norma Jeane to Marilyn Monroe.Created By Max Factor.""",2
3,"Hang on, boys",1
1,Created by whom?,0
1,Max Factor wantsto emphasise history,0
1,it should start bypaying a little more attention to it,0
0,Monroe had her first - tiny - film role in 1947,2
0,she did not have her first starring role until 1952,2
1,"Throughout the 1940s, she was still ""mousey"" Norma Jeane",0
0,"For my book on Monroe, I read every major biography then published, as well as many ancillary accounts - about 300 books in all",2
0,Not one reportedthat Max Factor suggestedthe aspiring starlet should bleach her hair,2
1,I don't think any of them mentioned Max Factor at all,0
0," nearly all credit a woman named Emmeline Snively, the head of Monroe's first modelling agency, withwhom she signed in 1945",2
5,"Snively gave Marilyn lessons in fashion, lighting and grooming, and,most biographers report,recommendedthat she lighten her hair",2
5,"""becausea blonde could be photographed in any wardrobe and in any light""",2
0,"By 1946 the model Norma Jeane had appeared on 33 magazine covers - quite a feat for a ""mousey"" young woman waitingto be created by Max Factor",2
1,"Marilyn Monroe was not created by Max Factor - orby her studio head, Darryl F Zanuck(who hated her);or by her agent, Johnny Hyde,who paidforher to have minor plastic surgery (to the tip of her nose and her jawline)and got her first big roles;or by any of her directors, or husbands, or any other of a legion of men, and a handful of women",0
1,"who have triedto claim the credit, now including Max Factor's heirs",0
1,"She was not created by makeup, in any sense",0
1,cosmetics were not sufficientto create Marilyn Monroe,0
1,neither were other people,0
5,Emmeline Snivelyherself saidthatwhatdistinguished the girlshe knewwashow hardshe worked,2
5,"""She wantedto learn,wantedto be somebody, more than anybodyI ever saw before in my life.""",2
1,"Everyone from Elton John to Joyce Carol Oates(who should know better)has trotted out this tenacious, tiresome story",0
1,"""ordinary""Norma Jeane was changed by someone else into the glamorous movie star Marilyn Monroe",0
1,"But Norma Jeane Baker,asshe was known in childhood(Mortenson was the name on her birth certificate,butshe never knew her father),was always an extremely beautiful girl",0
0,"An army photographer discovered herwhenshe was 19,working at a munitions factory",2
0,She went onto be a popular model on the cover of dozens of magazines,2
0,beforeshe bleached her hairor focused her look,2
1,"There was never anything ""mousey"" about this woman",0
1,"she changed her hair, her makeup, and her name",0
1,she didn't become a different person,0
1,She created an iconic style,0
1,"which she developed in collaboration with her personal makeup artist for many years, Whitey Snyder",0
1,"No doubt Marilyn attended the Max Factor beauty salon near Hollywood Boulevard in the 1940s, along with hundreds of other young starlets",0
1,"I have no reasonto disbelievethat she may have worked with Max Factor Jr himself in the 1950s,onceshe was famous",0
1,no one except Marilyn Monroe created Marilyn Monroe,0
1,in 2015 it's past time for usto give credit to the womanwho earned it,0
1,What a dark day for the United States,0
0,"Five years and nine monthsafterSenators Dianne Feinstein and Kit Bond, the chair and vice chair of the Senate Intelligence Committee, announced a review of the CIA's detention and interrogation programme in the so-called ""war on terror"", the 500-page executive summary of that reporthas been madepublicly available",2
1,Its conclusions are shocking,0
5,"AsFeinstein explained in an interview with the Los Angeles Times at the weekend,""We haveto get this report out.Anybodywho reads thisis goingto never letthis happen again.""",2
1,"Letus hope so - and letus also hopethat senior officials in the Bush administration, as well as senior CIA personnel, will eventually be held accountable for their actions",0
1,"The CIA's torture programme, initiated almost immediately after the 9/11 attacks, remained a closely guarded secret for many years",0
0,An early revelation was a June 2004 leak of a memo,2
1,which purported to redefine tortureso that it could be used by the CIA,0
0,"The memo was written by John Yoo, a lawyer in the Department of Justice's Office of Legal Counsel (OLC)",2
1,who was close to Dick Cheney,0
1,"The CIA's ""black sites"" in Europe were not publicly exposed until November 2005",0
1,The Bush administration still refusedto openly acknowledge the programme until September 2006,0
0,"whenthen President George W Bush announced that, with the arrival of 14 ""high-value detainees"" at Guantanamofrom various ""black sites"", the programmehe had denied the existence ofuntilthat time had now closed down",2
1,"That statement,we subsequently learned,was not entirely true",0
1,asa few other prisoners arrived at Guantanamo from CIA custody in 2007 and 2008,0
1,the torture report provides conclusive proof,0
5,"""By March 2006,""the report states,""the programme was operating in only one country.The CIA last used its enhanced interrogation techniques on November 8, 2007.The CIA did not hold any detainees after April 2008.""",2
1,"After the arrival of the ""high-value detainees"" at Guantanamo, numerous attempts were madeto pierce the veil of secrecythat surrounded the programme",0
0,"In 2007, Swiss Senator Dick Marty published an influential report for the Council of Europe about secret prisons and rendition in Europe",2
5,"In February 2008, CIA Director Michael Hayden admittedthat three ""high-value detainees"" had been subjected to waterboarding",2
5,"In December 2008, the Senate Armed Services Committee published a powerful report abouthowthe policies fordealing with prisoners in the ""war on terror""had developed - including detailed analysis ofhowthe US military's SERE programme (intendedto trainUS personnel to resist tortureifcaptured by a hostile enemy)had been reverse-engineered for the ""waron terror""",2
